temperature,humidity,co2_ppm,hour_of_day,day_of_week,expected_occupancy,actual_occupancy,outdoor_temp,floor,volume_m3,ac_btu,target_temp_offset,room_id,is_synthetic
19.93,62.1,422.24,7,2,0,0.0,17.61,4,190,36000,0.0146,A403,0
19.92,67.3,452.89,7,2,0,1.0,17.87,6,150,30000,0.0,M601,0
20.2,65.9,413.44,9,2,0,0.0,18.9,6,140,24000,0.1873,M602,0
20.13,67.1,423.62,10,2,0,0.0,19.93,6,140,24000,0.1675,M602,0
20.4,67.5,428.28,11,2,0,0.0,20.38,4,190,36000,0.2022,A403,0
20.11,73.3,432.36,11,2,0,0.0,20.46,10,190,36000,0.0211,M1001,0
19.88,65.5,460.16,12,2,0,2.0,20.77,8,150,30000,0.386,M802,0
20.09,65.6,424.0,16,2,0,0.0,20.6,6,150,30000,0.2677,M601,0
20.29,66.1,406.05,16,2,0,0.0,20.21,4,190,36000,0.2299,A403,0
19.85,65.8,457.59,18,2,0,2.0,19.5,6,140,24000,0.2476,M602,0
20.05,69.6,444.94,20,2,0,1.0,18.0,8,150,30000,0.0549,M802,0
19.68,69.4,406.11,21,2,0,0.0,17.22,6,150,30000,0.0,M604,0
19.46,70.5,414.22,0,3,0,0.0,15.14,6,140,24000,0.0481,M602,0
19.87,66.7,411.28,1,3,0,0.0,15.0,6,150,30000,0.0306,M601,0
20.17,68.6,412.46,2,3,0,0.0,15.03,10,190,36000,0.0189,M1001,0
19.82,68.0,400.0,8,3,0,0.0,18.26,10,190,36000,0.0,M1001,0
19.87,65.4,423.8,9,3,0,0.0,19.27,4,190,36000,0.2107,A403,0
20.37,68.5,400.0,11,3,0,0.0,20.53,10,190,36000,0.0887,M1001,0
20.44,65.2,422.03,12,3,0,0.0,20.6,8,150,30000,0.1698,M802,0
20.07,67.2,438.02,12,3,0,1.0,20.66,6,140,24000,0.1539,M602,0
20.01,64.5,406.57,12,3,0,0.0,20.82,6,150,30000,0.2433,M604,0
20.21,73.3,424.5,13,3,0,0.0,20.93,4,190,36000,0.2902,A403,0
20.39,65.4,446.69,14,3,0,1.0,21.0,6,150,30000,0.3323,M601,0
20.11,66.0,450.88,14,3,0,1.0,20.97,6,140,24000,0.2793,M602,0
20.41,66.3,408.17,15,3,0,0.0,20.77,4,190,36000,0.054,A403,0
19.92,69.2,409.77,15,3,0,0.0,20.66,6,150,30000,0.3181,M604,0
20.04,68.7,430.69,17,3,0,0.0,19.93,8,150,30000,0.1687,M802,0
20.13,65.2,416.05,18,3,28,0.0,19.15,10,190,36000,0.0741,M1001,0
19.23,68.3,406.92,18,3,28,0.0,19.03,10,190,36000,0.0759,M1001,0
20.45,69.6,413.33,18,3,28,0.0,18.9,10,190,36000,0.0376,M1001,0
21.08,72.5,932.55,19,3,28,21.0,18.78,10,190,36000,1.4479,M1001,0
19.99,69.7,416.39,19,3,0,0.0,18.78,6,150,30000,0.0693,M604,0
21.02,71.5,933.18,19,3,28,21.0,18.65,10,190,36000,1.3758,M1001,0
21.05,63.9,924.9,19,3,28,20.0,18.52,10,190,36000,1.125,M1001,0
20.99,71.6,930.02,19,3,28,20.0,18.39,10,190,36000,1.3184,M1001,0
21.17,68.5,919.97,19,3,28,20.0,18.26,10,190,36000,1.35,M1001,0
21.25,70.4,922.68,19,3,28,20.0,18.13,10,190,36000,1.3446,M1001,0
21.07,66.7,931.55,20,3,28,20.0,18.0,10,190,36000,1.1877,M1001,0
20.75,70.5,926.05,20,3,28,20.0,17.87,10,190,36000,1.2363,M1001,0
20.85,71.8,910.68,20,3,28,20.0,17.74,10,190,36000,1.2823,M1001,0
20.88,73.6,940.26,20,3,28,21.0,17.61,10,190,36000,1.2224,M1001,0
21.02,75.6,900.96,20,3,28,19.0,17.48,10,190,36000,1.2573,M1001,0
20.23,63.8,418.71,20,3,0,0.0,17.35,6,150,30000,0.0,M601,0
20.79,78.9,964.35,20,3,28,22.0,17.35,10,190,36000,1.2191,M1001,0
20.97,72.5,930.82,21,3,28,20.0,17.22,10,190,36000,1.0344,M1001,0
21.28,74.6,931.44,21,3,28,20.0,17.1,10,190,36000,0.9113,M1001,0
20.51,69.5,903.46,21,3,28,19.0,16.97,10,190,36000,0.9715,M1001,0
21.52,78.2,928.85,21,3,28,20.0,16.85,10,190,36000,1.2067,M1001,0
21.17,67.6,938.3,21,3,28,21.0,16.73,10,190,36000,1.2615,M1001,0
20.63,76.7,919.42,21,3,28,20.0,16.61,10,190,36000,1.1146,M1001,0
20.91,72.6,906.77,22,3,28,19.0,16.5,10,190,36000,1.1067,M1001,0
20.13,66.1,437.65,23,3,0,1.0,15.54,8,150,30000,0.0625,M802,0
20.15,66.4,421.96,0,4,0,0.0,15.23,8,150,30000,0.0,M802,0
19.35,66.9,422.14,1,4,0,0.0,15.0,6,150,30000,0.0193,M604,0
19.83,65.3,409.71,2,4,0,0.0,15.05,8,150,30000,0.0,M802,0
20.53,62.8,423.56,3,4,0,0.0,15.23,6,150,30000,0.0589,M601,0
19.74,64.4,422.55,5,4,0,0.0,15.88,10,190,36000,0.0,M1001,0
19.91,64.8,425.06,6,4,0,0.0,16.5,4,190,36000,0.08,A403,0
20.13,66.0,407.19,7,4,0,0.0,17.22,6,150,30000,0.0,M604,0
20.33,67.3,416.43,8,4,0,0.0,18.65,4,190,36000,0.1074,A403,0
19.42,69.1,418.5,9,4,0,0.0,18.78,10,190,36000,0.0,M1001,0
19.27,65.1,421.34,9,4,0,0.0,19.03,6,140,24000,0.0221,M602,0
19.51,64.1,419.42,11,4,0,0.0,20.12,10,190,36000,0.1589,M1001,0
19.92,70.4,410.11,12,4,0,0.0,20.77,6,150,30000,0.23,M601,0
20.5,65.6,420.96,15,4,36,0.0,20.77,6,150,30000,0.0605,M604,0
20.02,71.5,426.69,15,4,36,0.0,20.72,6,150,30000,0.2884,M604,0
19.78,68.1,420.85,15,4,36,0.0,20.66,6,150,30000,0.1902,M604,0
20.64,67.1,769.16,16,4,36,14.0,20.6,6,150,30000,0.9439,M604,0
19.84,66.2,765.3,16,4,36,14.0,20.53,6,150,30000,1.0794,M604,0
20.71,68.4,769.65,16,4,36,14.0,20.46,6,150,30000,0.9862,M604,0
20.13,70.3,751.14,16,4,36,13.0,20.38,6,150,30000,1.0063,M604,0
20.48,69.2,790.76,16,4,36,15.0,20.3,6,150,30000,1.2146,M604,0
20.73,71.8,744.38,16,4,36,13.0,20.21,6,150,30000,0.9654,M604,0
20.41,74.3,754.17,17,4,36,13.0,20.12,6,150,30000,0.8272,M604,0
20.66,67.9,775.5,17,4,36,14.0,20.03,6,150,30000,0.8877,M604,0
20.16,66.1,752.58,17,4,36,13.0,19.93,6,150,30000,0.9051,M604,0
19.57,67.9,426.64,17,4,0,0.0,19.83,6,140,24000,0.1219,M602,0
20.9,68.0,739.53,17,4,36,13.0,19.83,6,150,30000,0.7862,M604,0
20.33,71.3,778.94,17,4,36,14.0,19.72,6,150,30000,0.8507,M604,0
20.95,68.5,742.96,17,4,36,13.0,19.61,6,150,30000,0.8935,M604,0
21.14,71.8,782.86,18,4,36,15.0,19.5,6,150,30000,1.0926,M604,0
20.29,71.3,441.52,19,4,0,1.0,18.52,4,190,36000,0.0,A403,0
19.8,70.1,416.3,19,4,28,0.0,18.39,10,190,36000,0.086,M1001,0
20.0,66.1,400.59,19,4,0,0.0,18.26,8,150,30000,0.0003,M802,0
19.63,68.9,435.57,19,4,28,1.0,18.26,10,190,36000,0.1457,M1001,0
19.92,71.1,413.24,19,4,28,0.0,18.13,10,190,36000,0.0788,M1001,0
21.36,68.8,1235.45,20,4,28,33.0,18.0,10,190,36000,1.9842,M1001,0
21.14,71.6,1247.56,20,4,28,33.0,17.87,10,190,36000,1.8987,M1001,0
20.45,63.2,443.71,20,4,0,1.0,17.74,6,150,30000,0.0,M601,0
21.38,70.6,1237.04,20,4,28,33.0,17.74,10,190,36000,1.8301,M1001,0
20.69,74.8,1249.6,20,4,28,33.0,17.61,10,190,36000,2.0778,M1001,0
21.26,71.6,1262.87,20,4,28,34.0,17.48,10,190,36000,2.0232,M1001,0
21.61,72.3,1269.24,20,4,28,34.0,17.35,10,190,36000,1.9968,M1001,0
21.51,74.4,1242.09,21,4,28,33.0,17.22,10,190,36000,1.804,M1001,0
21.43,68.8,1225.2,21,4,28,32.0,17.1,10,190,36000,1.6638,M1001,0
21.26,74.3,1245.56,21,4,28,33.0,16.97,10,190,36000,1.8506,M1001,0
21.48,74.9,1228.89,21,4,28,32.0,16.85,10,190,36000,1.8764,M1001,0
20.85,72.9,1232.08,21,4,28,32.0,16.73,10,190,36000,1.862,M1001,0
21.07,69.5,1206.43,21,4,28,31.0,16.61,10,190,36000,1.5903,M1001,0
21.11,72.1,1230.39,22,4,28,32.0,16.5,10,190,36000,1.7411,M1001,0
19.65,70.1,417.82,22,4,0,0.0,16.17,6,150,30000,0.0,M604,0
20.22,66.4,417.49,22,4,0,0.0,15.97,6,140,24000,0.0,M602,0
19.88,68.8,402.39,0,5,0,0.0,15.4,6,150,30000,0.0,M604,0
19.87,67.7,421.07,1,5,0,0.0,15.0,4,190,36000,0.0,A403,0
20.76,67.8,435.72,2,5,0,1.0,15.0,6,150,30000,0.0327,M601,0
20.28,66.9,400.0,3,5,0,0.0,15.18,8,150,30000,0.0,M802,0
20.18,68.6,405.58,3,5,0,0.0,15.28,10,190,36000,0.0,M1001,0
20.32,63.5,423.19,4,5,0,0.0,15.7,6,140,24000,0.0,M602,0
19.86,61.6,408.06,5,5,0,0.0,16.28,8,150,30000,0.1539,M802,0
20.59,69.0,408.21,6,5,0,0.0,16.85,6,150,30000,0.0,M604,0
19.8,75.2,444.61,9,5,0,1.0,19.03,6,140,24000,0.1413,M602,0
19.96,69.6,409.36,10,5,0,0.0,19.5,8,150,30000,0.1054,M802,0
19.97,73.6,413.75,11,5,0,0.0,20.46,4,190,36000,0.3602,A403,0
20.39,67.9,442.41,12,5,0,1.0,20.77,10,190,36000,0.1232,M1001,0
20.33,67.7,427.96,13,5,0,0.0,20.93,6,150,30000,0.2546,M601,0
20.37,65.0,435.08,14,5,0,1.0,21.0,10,190,36000,0.1915,M1001,0
19.56,70.9,429.19,15,5,0,0.0,20.77,6,140,24000,0.1022,M602,0
20.3,68.2,423.41,19,5,0,0.0,18.65,6,150,30000,0.0293,M604,0
19.63,67.6,417.56,20,5,0,0.0,17.48,6,150,30000,0.2549,M601,0
19.81,65.1,440.92,23,5,0,1.0,15.62,4,190,36000,0.0,A403,0
20.24,66.8,427.25,0,6,0,0.0,15.18,6,150,30000,0.0,M601,0
20.12,65.3,416.28,1,6,0,0.0,15.07,8,150,30000,0.1038,M802,0
20.16,61.0,437.62,1,6,0,1.0,15.01,4,190,36000,0.0,A403,0
20.11,66.4,424.3,2,6,0,0.0,15.03,6,140,24000,0.0,M602,0
20.22,66.7,422.53,4,6,0,0.0,15.4,6,150,30000,0.0,M604,0
19.94,66.8,452.41,4,6,0,1.0,15.54,10,190,36000,0.0522,M1001,0
19.78,72.6,424.85,5,6,0,0.0,16.39,6,150,30000,0.0,M604,0
20.53,68.5,402.95,8,6,0,0.0,18.13,6,150,30000,0.0288,M601,0
19.77,70.8,421.08,9,6,0,0.0,19.39,6,140,24000,0.106,M602,0
20.28,66.7,426.39,11,6,0,0.0,20.3,8,150,30000,0.2201,M802,0
20.1,69.1,414.25,11,6,0,0.0,20.46,6,140,24000,0.0987,M602,0
20.29,69.0,432.87,11,6,0,1.0,20.53,4,190,36000,0.1525,A403,0
19.57,69.1,421.9,11,6,0,0.0,20.53,6,150,30000,0.0591,M604,0
20.35,69.0,441.56,12,6,0,1.0,20.77,10,190,36000,0.3224,M1001,0
20.01,68.0,420.56,13,6,0,0.0,21.0,8,150,30000,0.1943,M802,0
19.96,71.9,402.91,19,6,0,0.0,18.39,10,190,36000,0.0723,M1001,0
20.13,66.9,427.09,19,6,0,0.0,18.26,4,190,36000,0.0587,A403,0
20.04,62.7,409.92,21,6,0,0.0,16.85,6,150,30000,0.1349,M601,0
19.93,62.5,429.04,0,0,0,0.0,15.23,6,140,24000,0.0166,M602,0
20.0,66.6,411.76,5,0,0,0.0,16.07,8,150,30000,0.0602,M802,0
19.69,67.1,417.34,8,0,0,0.0,18.0,6,150,30000,0.0,M604,0
20.28,64.2,415.88,8,0,0,0.0,18.52,6,140,24000,0.0,M602,0
19.43,64.9,433.22,9,0,0,1.0,18.78,6,150,30000,0.0707,M601,0
20.34,66.1,439.71,9,0,0,1.0,19.15,4,190,36000,0.0255,A403,0
19.85,74.8,418.16,9,0,0,0.0,19.27,6,150,30000,0.1276,M604,0
20.4,69.5,400.0,10,0,0,0.0,19.72,6,150,30000,0.0,M601,0
19.9,65.8,427.39,10,0,0,0.0,19.93,10,190,36000,0.1444,M1001,0
19.71,72.3,404.77,13,0,0,0.0,20.97,10,190,36000,0.0172,M1001,0
20.5,66.2,428.22,15,0,0,0.0,20.9,6,150,30000,0.0769,M601,0
20.15,68.5,433.95,16,0,0,1.0,20.53,10,190,36000,0.2306,M1001,0
19.82,65.9,400.0,16,0,36,0.0,20.38,4,190,36000,0.1221,A403,0
19.33,68.2,442.08,16,0,36,1.0,20.3,4,190,36000,0.0577,A403,0
19.86,72.0,413.0,16,0,36,0.0,20.21,4,190,36000,0.1413,A403,0
20.05,66.6,400.0,16,0,0,0.0,20.21,6,150,30000,0.204,M604,0
20.79,67.4,714.73,17,0,36,12.0,20.12,4,190,36000,0.9063,A403,0
20.63,73.4,711.52,17,0,36,12.0,20.03,4,190,36000,0.7964,A403,0
20.47,68.5,725.89,17,0,36,12.0,19.93,4,190,36000,0.7961,A403,0
20.58,76.0,714.66,17,0,36,12.0,19.83,4,190,36000,0.7422,A403,0
20.01,63.6,430.5,17,0,0,0.0,19.72,8,150,30000,0.1639,M802,0
20.98,70.4,701.56,17,0,36,11.0,19.72,4,190,36000,0.8852,A403,0
20.73,71.6,709.09,17,0,36,12.0,19.61,4,190,36000,0.7818,A403,0
20.27,74.6,730.85,18,0,36,12.0,19.5,4,190,36000,0.6442,A403,0
20.55,65.8,432.31,18,0,0,0.0,19.39,8,150,30000,0.1077,M802,0
20.0,71.0,441.99,21,0,0,1.0,16.85,4,190,36000,0.1027,A403,0
19.94,66.1,410.05,23,0,0,0.0,15.79,6,140,24000,0.0,M602,0
19.83,71.2,412.97,23,0,0,0.0,15.47,4,190,36000,0.0111,A403,0
20.12,72.4,432.2,1,1,0,0.0,15.07,6,140,24000,0.1732,M602,0
19.45,74.4,428.96,2,1,0,0.0,15.01,6,150,30000,0.0657,M601,0
20.67,70.6,402.14,3,1,0,0.0,15.18,6,150,30000,0.044,M604,0
19.6,67.3,434.7,4,1,0,1.0,15.54,4,190,36000,0.0692,A403,0
20.05,65.0,447.56,5,1,0,1.0,16.28,8,150,30000,0.1283,M802,0
20.12,67.5,443.98,6,1,0,1.0,16.61,6,150,30000,0.0,M601,0
20.16,66.4,417.11,6,1,0,0.0,16.97,8,150,30000,0.0,M802,0
19.74,74.7,410.74,8,1,0,0.0,18.0,6,150,30000,0.0326,M601,0
19.91,69.5,406.02,8,1,36,0.0,18.39,8,150,30000,0.0,M802,0
20.37,67.3,430.42,8,1,36,0.0,18.52,8,150,30000,0.055,M802,0
19.86,65.3,434.42,8,1,36,1.0,18.65,8,150,30000,0.0,M802,0
20.3,70.1,599.57,9,1,36,7.0,18.78,8,150,30000,0.527,M802,0
19.51,69.2,403.95,9,1,0,0.0,18.9,6,150,30000,0.1191,M604,0
20.55,67.3,584.34,9,1,36,7.0,18.9,8,150,30000,0.4778,M802,0
20.17,68.8,611.79,9,1,36,8.0,19.03,8,150,30000,0.5553,M802,0
20.77,67.2,578.44,9,1,36,6.0,19.15,8,150,30000,0.5612,M802,0
20.26,71.4,611.39,9,1,36,8.0,19.27,8,150,30000,0.4713,M802,0
20.46,65.8,592.55,9,1,36,7.0,19.39,8,150,30000,0.4336,M802,0
20.21,68.7,606.55,10,1,36,7.0,19.5,8,150,30000,0.4542,M802,0
20.24,67.0,428.92,10,1,0,0.0,19.5,6,140,24000,0.047,M602,0
20.46,73.5,621.59,10,1,36,8.0,19.61,8,150,30000,0.5314,M802,0
20.4,71.0,587.98,10,1,36,7.0,19.72,8,150,30000,0.5592,M802,0
19.87,66.6,576.23,10,1,36,6.0,19.83,8,150,30000,0.4482,M802,0
20.32,67.1,599.54,10,1,36,7.0,19.93,8,150,30000,0.4542,M802,0
20.04,64.9,607.62,10,1,36,8.0,20.03,8,150,30000,0.516,M802,0
20.34,71.8,577.65,11,1,36,6.0,20.12,8,150,30000,0.6369,M802,0
20.06,60.3,421.35,12,1,0,0.0,20.6,4,190,36000,0.1505,A403,0
20.44,69.4,429.43,14,1,0,0.0,21.0,4,190,36000,0.1618,A403,0
19.91,74.1,428.71,15,1,36,0.0,20.77,6,150,30000,0.16,M601,0
20.18,66.6,418.73,15,1,0,0.0,20.72,6,140,24000,0.1403,M602,0
20.66,68.9,400.0,15,1,36,0.0,20.72,6,150,30000,0.2155,M601,0
19.78,65.0,401.65,15,1,36,0.0,20.66,6,150,30000,0.1966,M601,0
20.48,69.4,727.56,16,1,36,12.0,20.6,6,150,30000,0.8191,M601,0
19.99,71.6,733.99,16,1,36,13.0,20.53,6,150,30000,0.8563,M601,0
20.35,70.6,711.51,16,1,36,12.0,20.46,6,150,30000,0.7714,M601,0
20.72,68.1,711.48,16,1,36,12.0,20.38,6,150,30000,0.7537,M601,0
20.62,68.6,748.59,16,1,36,13.0,20.3,6,150,30000,1.0212,M601,0
20.85,66.1,732.79,16,1,36,13.0,20.21,6,150,30000,0.8306,M601,0
19.58,66.8,418.13,16,1,0,0.0,20.21,10,190,36000,0.0,M1001,0
20.55,74.1,722.21,17,1,36,12.0,20.12,6,150,30000,0.7443,M601,0
20.53,69.5,679.13,17,1,36,10.0,20.03,6,150,30000,0.6284,M601,0
20.47,66.3,688.74,17,1,36,11.0,19.93,6,150,30000,0.7697,M601,0
20.76,64.3,727.09,17,1,36,12.0,19.83,6,150,30000,0.7243,M601,0
20.59,62.6,719.3,17,1,36,12.0,19.72,6,150,30000,0.8317,M601,0
20.07,74.8,729.22,17,1,36,12.0,19.61,6,150,30000,0.8138,M601,0
20.58,70.0,713.3,18,1,36,12.0,19.5,6,150,30000,0.8423,M601,0
19.93,67.1,429.59,18,1,0,0.0,19.03,10,190,36000,0.2475,M1001,0
20.51,63.7,409.89,19,1,36,0.0,18.39,6,140,24000,0.249,M602,0
19.58,72.2,400.0,19,1,36,0.0,18.26,6,140,24000,0.1221,M602,0
20.04,64.0,429.26,19,1,0,0.0,18.13,8,150,30000,0.0,M802,0
20.2,64.8,410.84,19,1,36,0.0,18.13,6,140,24000,0.0,M602,0
20.46,64.6,580.1,20,1,36,6.0,18.0,6,140,24000,0.2898,M602,0
21.08,71.2,577.78,20,1,36,6.0,17.87,6,140,24000,0.4355,M602,0
19.84,67.0,449.36,20,1,0,1.0,17.74,10,190,36000,0.1141,M1001,0
20.3,72.4,586.54,20,1,36,7.0,17.74,6,140,24000,0.4113,M602,0
19.77,71.0,555.7,20,1,36,5.0,17.61,6,140,24000,0.2111,M602,0
19.97,71.1,579.7,20,1,36,6.0,17.48,6,140,24000,0.3172,M602,0
19.58,66.1,563.7,20,1,36,6.0,17.35,6,140,24000,0.3275,M602,0
20.01,69.1,543.59,21,1,36,5.0,17.22,6,140,24000,0.171,M602,0
20.06,71.2,563.19,21,1,36,6.0,17.1,6,140,24000,0.3112,M602,0
20.24,70.6,576.56,21,1,36,6.0,16.97,6,140,24000,0.3347,M602,0
20.74,67.8,539.28,21,1,36,5.0,16.85,6,140,24000,0.1949,M602,0
20.35,70.0,550.87,21,1,36,5.0,16.73,6,140,24000,0.289,M602,0
19.77,66.0,566.08,21,1,36,6.0,16.61,6,140,24000,0.3809,M602,0
20.37,72.0,578.11,22,1,36,6.0,16.5,6,140,24000,0.2348,M602,0
19.96,66.8,435.08,23,1,0,1.0,15.47,6,150,30000,0.0374,M604,0
19.69,66.2,429.98,4,2,0,0.0,14.47,6,140,24000,0.0,M602,0
20.15,68.1,400.0,5,2,0,0.0,15.28,6,150,30000,0.0,M604,0
19.91,66.3,414.08,6,2,0,0.0,15.73,4,190,36000,0.0125,A403,0
19.96,65.4,431.52,9,2,0,0.0,17.9,6,150,30000,0.0,M601,0
20.52,63.4,435.96,9,2,0,1.0,18.27,10,190,36000,0.0591,M1001,0
20.14,68.1,409.06,11,2,0,0.0,19.21,6,150,30000,0.0071,M601,0
20.0,66.1,434.17,12,2,0,1.0,19.86,4,190,36000,0.0517,A403,0
19.95,61.3,431.57,12,2,0,0.0,19.86,8,150,30000,0.0478,M802,0
19.73,69.1,447.73,14,2,0,1.0,19.99,10,190,36000,0.2476,M1001,0
20.09,67.0,400.0,15,2,0,0.0,19.9,10,190,36000,0.0421,M1001,0
20.02,67.8,411.92,17,2,0,0.0,19.12,8,150,30000,0.0221,M802,0
20.08,67.0,438.24,17,2,0,1.0,18.93,6,140,24000,0.2361,M602,0
20.49,64.4,402.26,18,2,0,0.0,18.27,6,150,30000,0.1055,M604,0
19.78,66.6,400.93,18,2,0,0.0,18.03,6,150,30000,0.0,M601,0
19.88,71.6,430.6,19,2,0,0.0,17.39,4,190,36000,0.0483,A403,0
19.74,70.0,403.17,21,2,0,0.0,15.61,6,140,24000,0.0,M602,0
19.53,68.1,400.0,23,2,0,0.0,14.7,8,150,30000,0.1302,M802,0
20.51,64.1,415.53,23,2,0,0.0,14.54,6,150,30000,0.0,M604,0
20.12,66.8,419.93,0,3,0,0.0,14.18,6,150,30000,0.0065,M604,0
19.98,68.1,418.31,1,3,0,0.0,14.03,4,190,36000,0.1108,A403,0
20.54,69.0,430.6,1,3,0,0.0,14.0,6,140,24000,0.0,M602,0
20.17,72.8,400.0,2,3,0,0.0,14.07,6,150,30000,0.1044,M601,0
20.03,66.4,415.7,3,3,0,0.0,14.28,8,150,30000,0.0,M802,0
20.39,63.5,412.64,4,3,0,0.0,14.7,6,150,30000,0.0191,M604,0
19.65,66.9,438.4,5,3,0,1.0,14.88,6,150,30000,0.0138,M601,0
20.19,67.2,412.85,5,3,0,0.0,14.97,8,150,30000,0.0,M802,0
20.05,69.4,426.2,5,3,0,0.0,15.07,4,190,36000,0.0128,A403,0
20.05,68.5,425.64,8,3,0,0.0,17.52,8,150,30000,0.0,M802,0
20.53,66.5,407.32,9,3,0,0.0,18.15,6,150,30000,0.0,M604,0
20.05,64.8,420.84,10,3,0,0.0,18.83,10,190,36000,0.1291,M1001,0
19.75,74.2,418.42,12,3,0,0.0,19.6,10,190,36000,0.1728,M1001,0
19.91,63.4,430.76,12,3,0,0.0,19.86,6,140,24000,0.2036,M602,0
19.65,75.7,441.26,13,3,0,1.0,19.9,6,140,24000,0.2714,M602,0
20.21,65.0,427.9,13,3,0,0.0,19.99,10,190,36000,0.0358,M1001,0
20.2,63.5,447.51,14,3,0,1.0,19.93,6,150,30000,0.2746,M601,0
19.74,74.2,409.31,18,3,28,0.0,18.15,10,190,36000,0.1146,M1001,0
19.84,70.5,416.92,18,3,28,0.0,18.03,10,190,36000,0.0,M1001,0
20.23,64.0,426.56,18,3,28,0.0,17.9,10,190,36000,0.083,M1001,0
19.91,68.2,493.68,19,3,28,3.0,17.78,10,190,36000,0.3114,M1001,0
20.0,77.3,529.8,19,3,28,4.0,17.65,10,190,36000,0.2155,M1001,0
20.57,68.6,544.81,19,3,28,5.0,17.52,10,190,36000,0.213,M1001,0
19.88,70.9,515.05,19,3,28,4.0,17.39,10,190,36000,0.2299,M1001,0
20.08,68.9,521.46,19,3,28,4.0,17.26,10,190,36000,0.4821,M1001,0
20.4,65.6,529.34,19,3,28,4.0,17.13,10,190,36000,0.2775,M1001,0
19.57,69.5,510.12,20,3,28,4.0,17.0,10,190,36000,0.1429,M1001,0
19.94,71.0,507.19,20,3,28,3.0,16.87,10,190,36000,0.1598,M1001,0
19.83,63.5,526.44,20,3,28,4.0,16.74,10,190,36000,0.1605,M1001,0
19.97,68.8,512.11,20,3,28,4.0,16.61,10,190,36000,0.2081,M1001,0
20.23,68.1,500.96,20,3,28,3.0,16.48,10,190,36000,0.1876,M1001,0
20.25,70.1,518.56,20,3,28,4.0,16.35,10,190,36000,0.0351,M1001,0
20.47,70.0,514.2,21,3,28,4.0,16.22,10,190,36000,0.2502,M1001,0
20.02,67.4,520.5,21,3,28,4.0,16.1,10,190,36000,0.3345,M1001,0
20.36,67.9,557.92,21,3,28,6.0,15.97,10,190,36000,0.3163,M1001,0
20.38,70.0,526.45,21,3,28,4.0,15.85,10,190,36000,0.1907,M1001,0
19.94,66.9,542.85,21,3,28,5.0,15.73,10,190,36000,0.3642,M1001,0
20.25,65.2,512.44,21,3,28,4.0,15.61,10,190,36000,0.12,M1001,0
20.27,66.9,415.94,22,3,0,0.0,15.5,4,190,36000,0.0,A403,0
20.03,72.5,525.82,22,3,28,4.0,15.5,10,190,36000,0.0928,M1001,0
19.92,69.1,414.91,0,4,0,0.0,14.4,8,150,30000,0.0,M802,0
19.75,68.1,446.65,1,4,0,1.0,14.07,6,140,24000,0.0635,M602,0
20.05,68.0,411.91,1,4,0,0.0,14.05,4,190,36000,0.0,A403,0
19.95,63.9,435.99,4,4,0,1.0,14.79,6,140,24000,0.0773,M602,0
19.95,63.5,437.07,5,4,0,1.0,14.97,8,150,30000,0.1098,M802,0
19.92,73.6,439.33,5,4,0,1.0,15.39,6,150,30000,0.0772,M604,0
19.24,70.4,408.36,7,4,0,0.0,16.22,6,150,30000,0.0,M604,0
19.96,70.5,414.75,9,4,0,0.0,18.39,6,150,30000,0.0008,M601,0
20.05,61.1,447.51,10,4,0,1.0,18.5,6,150,30000,0.183,M601,0
19.49,67.9,413.94,10,4,0,0.0,18.72,10,190,36000,0.0,M1001,0
19.98,70.9,401.9,11,4,0,0.0,19.38,6,150,30000,0.0584,M601,0
19.88,73.8,413.41,11,4,0,0.0,19.53,4,190,36000,0.0584,A403,0
20.19,67.2,411.56,11,4,0,0.0,19.53,10,190,36000,0.0958,M1001,0
19.65,68.8,411.51,13,4,0,0.0,19.99,10,190,36000,0.0572,M1001,0
20.02,72.6,420.48,15,4,0,0.0,19.82,8,150,30000,0.0122,M802,0
19.86,66.0,415.41,15,4,36,0.0,19.77,6,150,30000,0.3054,M604,0
20.08,66.0,411.51,15,4,36,0.0,19.72,6,150,30000,0.1737,M604,0
20.06,71.1,420.17,15,4,36,0.0,19.66,6,150,30000,0.0376,M604,0
20.54,69.5,725.86,16,4,36,12.0,19.6,6,150,30000,0.8046,M604,0
20.91,72.3,759.26,16,4,36,14.0,19.53,6,150,30000,0.9791,M604,0
20.16,61.9,749.98,16,4,36,13.0,19.46,6,150,30000,0.8337,M604,0
20.29,68.4,754.26,16,4,36,13.0,19.38,6,150,30000,0.9059,M604,0
20.37,70.3,734.52,16,4,36,13.0,19.3,6,150,30000,0.8028,M604,0
20.52,67.7,750.51,16,4,36,13.0,19.21,6,150,30000,0.8182,M604,0
20.47,67.5,744.15,17,4,36,13.0,19.12,6,150,30000,0.8056,M604,0
20.59,70.2,743.91,17,4,36,13.0,19.03,6,150,30000,0.7706,M604,0
19.62,73.5,423.43,17,4,0,0.0,18.93,4,190,36000,0.0,A403,0
20.3,68.2,757.64,17,4,36,14.0,18.93,6,150,30000,0.8608,M604,0
21.32,69.0,707.44,17,4,36,11.0,18.83,6,150,30000,0.7016,M604,0
20.51,68.0,727.6,17,4,36,12.0,18.72,6,150,30000,0.7701,M604,0
20.7,70.6,753.47,17,4,36,13.0,18.61,6,150,30000,0.7037,M604,0
20.42,68.8,747.96,18,4,36,13.0,18.5,6,150,30000,0.7662,M604,0
20.44,70.0,407.58,19,4,28,0.0,17.39,10,190,36000,0.0173,M1001,0
